label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.0,-5.1975501264678314e-05,0.003841019468382001,-0.006709956098347902,-0.0007542707026004791,0.007510977331548929,0.005909876432269812,-0.002912688534706831,0.004724469035863876,-0.00909359473735094,0.00528199365362525,-0.004866610746830702,-0.0038428145926445723,0.009290602058172226,0.0009768850868567824,0.007923261262476444,-0.0068945311941206455,0.005652311258018017,0.009016366675496101,-0.009185049682855606,-0.007792499382048845,-0.006785811390727758,-0.004677898716181517,-0.003054528497159481,-0.009011375717818737,0.007127258460968733,-0.004867886193096638,0.0076574827544391155,0.004323150496929884,-0.007468806114047766,0.004552088212221861,0.006809346377849579,-0.007971967570483685,-0.007133166771382093,-0.0038114094641059637,-0.008999168872833252,-0.00033439346589148045,-0.0004153657064307481,0.0023828207049518824,0.001042960095219314,-0.003292785258963704,-0.005026680417358875,0.000650468107778579,-0.0012692748568952084,0.0069176736287772655,0.005434810183942318,0.004051357973366976,0.0008454301278106868,-0.0034053006675094366,-0.003631237195804715,-0.00042171194218099117,0.0018782956758514047,-0.0030268183909356594,-0.0072637684643268585,-0.008134216070175171,-0.009227574802935123,-0.005096047651022673,-0.0022511263377964497,-0.00445578945800662,-0.0076145208440721035,-0.0028465993236750364,0.004429514519870281,-0.0038985556457191706,0.00931160245090723,0.0010617922525852919,-0.00869184359908104,0.01077957358211279,0.00793837383389473,0.006782333832234144,-0.008496814407408237,0.007162480149418116,0.00376280234195292,0.005121550522744656,0.005243872758001089,0.0026542264968156815,-0.002183811040595174,0.008850819431245327,0.009800844825804234,0.0036379520315676928,-0.003412245074287057,0.00031975959427654743,0.0005551966605708003,-0.009047312662005424,-0.009932169690728188,0.0009105791104957461,0.0007549517904408276,-0.005929961800575256,-0.0038718064315617085,-0.0065951175056397915,0.009804504923522472,0.0005630770465359092,-0.0036564823240041733,0.005847553256899118,0.009344146586954594,-0.003840582212433219,0.009566184133291245,0.0064726159907877445,0.005965281277894974,-0.00026970120961777866,0.008563338778913021,-0.007752273231744766
0.0,0.0005125285242684186,0.005816305056214333,-0.002466484671458602,-0.004171146545559168,0.006744452752172947,-0.00034990347921848297,0.0037260251119732857,0.004777433816343546,-0.0023020938970148563,-0.0008808387210592628,-0.0016996348276734352,-0.00399252912029624,0.000863357912749052,-0.00210554338991642,0.0015890584327280521,-0.0039403075352311134,0.0037434452679008245,0.002004384296014905,0.0015580056933686137,-0.007876106537878513,0.0025589936412870884,-0.003032744862139225,9.916711132973433e-05,-0.002569562289863825,-0.002020949963480234,-0.0007856709999032319,0.0012474755058065057,-0.0005537754623219371,-0.0024480600841343403,0.0004914892488159239,0.0014781703939661384,-0.0014756000600755215,-0.003185104113072157,-0.006521339528262615,-0.0004196577938273549,-0.0009706080891191959,-0.0010445391526445746,0.004628665279597044,0.001126747694797814,-0.0009391896310262382,0.003591903718188405,-0.004712299443781376,0.0004984443075954914,0.006366084795445204,0.005262267775833607,-0.0004937099292874336,-0.001516974065452814,-0.0026026798877865076,0.0013725762255489826,1.732341479510069e-05,0.004378970712423325,0.0039245071820914745,0.003966024145483971,-0.0064822095446288586,-0.0011542076244950294,-0.0046124327927827835,0.0005140673601999879,-0.0015575498109683394,-0.002922752173617482,4.945520777255297e-05,-0.0008452966576442122,-0.005615576636046171,0.0023014305625110865,0.002169583458453417,-0.001276703318580985,0.004946291912347078,0.004521070048213005,0.0047061387449502945,-0.002089238725602627,0.0020685261115431786,-0.0014565805904567242,-0.0011115347733721137,0.0036835349164903164,0.004008068703114986,0.0021803760901093483,0.003920159302651882,0.006313936319202185,0.004955860320478678,0.00283231632784009,0.0006175879389047623,-0.005382044706493616,-0.0017475576605647802,-0.0007094365428201854,-0.002524417592212558,0.0016337225679308176,-0.0018117178697139025,0.005784202367067337,0.0011620658915489912,0.0026827240362763405,-0.002280673012137413,0.004372299648821354,0.00174771121237427,0.00664411298930645,-0.0012072823010385036,0.006143476348370314,0.0005168799543753266,0.0025396374985575676,0.002282921690493822,0.0018763478146865964,-0.0010779824806377292
0.0,-0.005217403173446655,-0.00601223623380065,-0.007764436304569244,0.008755314163863659,-0.0021887437906116247,-0.007990537211298943,-0.0034060953184962273,0.006647828966379166,-0.003459203988313675,-0.004466159734874964,0.0016573859611526132,-0.003266562009230256,-0.0014813952147960663,0.0010901414789259434,-0.0025758773554116488,0.007943205535411835,0.004303193651139736,-0.010541677474975586,0.005657553672790527,-0.008681152015924454,0.001069067744538188,0.004614004399627447,-0.004643030930310488,-0.0024763760156929493,0.007532316725701094,-0.004432629328221083,-0.008294031955301762,0.008608868345618248,-0.0028751646168529987,-0.004531410988420248,0.009696957655251026,0.0037743195425719023,0.0046685729175806046,0.00828502420336008,-0.008803103119134903,0.006221909075975418,0.0020230638328939676,0.0034595634788274765,0.0014136888785287738,0.0026413756422698498,0.004917314276099205,0.005427846685051918,-0.0034701067488640547,-0.004578827880322933,0.0007647384773008525,0.002217533066868782,-0.003775025252252817,0.005662965588271618,0.004827640950679779,0.008297544904053211,0.002897012745961547,0.00791159551590681,-0.0015045107575133443,0.007802370470017195,0.0036325177643448114,-0.0076056369580328465,-0.004097938537597656,-0.0026284053456038237,0.004133683629333973,-0.00033841459662653506,-0.002651890506967902,0.007696886081248522,0.010039436630904675,-0.0019135251641273499,-0.006190063897520304,-0.0036528953351080418,-0.00471935560926795,-0.008745846338570118,3.7259553209878504e-05,-0.0033053280785679817,0.0022020426113158464,0.00557753536850214,-0.0033831882756203413,-0.009142514318227768,0.002332370262593031,-0.006387257482856512,0.0025282579008489847,-0.003878589253872633,0.006642014719545841,0.0009808874456211925,0.0030794336926192045,-0.003120967885479331,-0.003052452579140663,0.008549568243324757,0.0011280650505796075,-0.0059199258685112,-0.007260357029736042,0.0017234268598258495,0.0075124227441847324,0.006010562647134066,-0.008422190323472023,0.008741019293665886,0.004229848738759756,0.007700195070356131,0.011070233769714832,-0.006553430110216141,-0.009090043604373932,0.005255859345197678,0.00980142131447792,0.0028098030015826225
0.0,0.0007659515249542892,0.0019707628525793552,0.0040751174092292786,0.001182311912998557,-0.0016042031347751617,-0.004972351714968681,0.0027849837206304073,0.0031157827470451593,-0.0008403412066400051,0.00018497789278626442,0.00011755357263609767,-0.0029883459210395813,-0.0032578527461737394,0.0015835000667721033,-0.001570611959323287,0.0010461671045050025,0.002940099686384201,0.004399956203997135,-0.0014267407823354006,-0.007011544890701771,-0.00020324619254097342,0.0029114491771906614,0.006593226920813322,0.0010853209532797337,0.005340953357517719,-2.4934764951467514e-05,0.001593348104506731,0.001986271236091852,-0.004168173298239708,-0.00014545244630426168,0.001708629890345037,-0.005969012621790171,0.005263811443001032,-0.005873450543731451,-0.0019570377189666033,0.0018100626766681671,0.004031280055642128,-8.3445745985955e-05,0.004140593111515045,-0.0049995360895991325,-0.002845507115125656,-0.0026094396598637104,-0.005099635571241379,-0.0014554689405485988,0.0005858773365616798,-0.00026377150788903236,0.0009359053801745176,0.002012497978284955,-8.486758451908827e-05,0.0010796021670103073,-0.0035720879677683115,-0.0023675374686717987,0.001959205837920308,-0.001094522187486291,2.6403460651636124e-05,-0.0013484788360074162,0.0029253815300762653,-0.0005219972226768732,-0.003010870423167944,0.0047223810106515884,-0.0019870635587722063,-0.00034591220901347697,0.00027183559723198414,-0.00233408622443676,-0.002596749458462,0.0030217699240893126,0.002137143164873123,0.0012251167790964246,-0.002878351602703333,0.002184473443776369,-0.0026633846573531628,0.0008549635531380773,0.0005170357180759311,-0.002653723116964102,0.0029065320268273354,4.739267751574516e-06,-0.004332057200372219,-0.00034985272213816643,0.0009718891815282404,-0.004243860952556133,-0.002016242127865553,0.0014713582349941134,-0.0008308762335218489,-0.0009074258850887418,0.0007331414381042123,0.0026127886958420277,0.004607594106346369,-0.0027820689138025045,0.002979532815515995,0.001593083725310862,-0.0027110008522868156,-0.0017071024049073458,0.0016788681969046593,0.0005348555278033018,0.0017180509166792035,0.005505749490112066,-0.005033358000218868,-0.0027792956680059433,-0.0020410027354955673,0.00018721548258326948
1.0,0.0011243346380069852,0.0029408426489681005,0.00946212187409401,0.002298147650435567,-0.007780863903462887,0.002949912566691637,0.001545310253277421,0.004409339278936386,-0.0015240386128425598,0.005649790167808533,0.0065956711769104,-0.0017983454745262861,0.007984969764947891,0.0007472577854059637,-0.007635185029357672,-0.004066047258675098,0.00032560410909354687,-0.006210434250533581,0.002080038655549288,0.003136936342343688,-0.002227919176220894,-0.006391075439751148,0.0032769455574452877,0.0025426812935620546,-0.0003531464608386159,0.0040902565233409405,0.001451368210837245,-0.0013261876301839948,0.0007308616768568754,-0.0031513841822743416,0.007064690813422203,-0.0013873077696189284,0.0021998616866767406,-0.003014304442331195,-0.002070923801511526,-0.006222791038453579,-0.00374501571059227,-0.007125476375222206,-0.004788827616721392,-0.0006954830605536699,0.0014710421673953533,0.0009057860006578267,-0.0012117931619286537,-0.0012333369813859463,-0.005875402130186558,-0.003552790731191635,-0.0007635046495124698,0.002182545606046915,-0.0014052633196115494,-0.005089796148240566,0.007186853792518377,0.006804225966334343,-0.006260828580707312,0.0008733650902286172,-3.2779760658741e-05,-0.009099196642637253,0.002567725256085396,0.0018091986421495676,0.00010242173448204994,-0.0063989064656198025,-0.004283562768250704,0.0033323343377560377,-0.006984292529523373,0.0030185054056346416,-0.0006813554791733623,0.005157507490366697,0.009078999049961567,0.004469951614737511,-0.005151690915226936,0.006042655557394028,0.0012187808752059937,0.006952895317226648,-0.0028611142188310623,-0.0003220639191567898,-0.0021387150045484304,0.001405241433531046,-0.003033296437934041,-0.0005819380749017,-0.001232667127624154,0.00752284238114953,-0.008593641221523285,-0.0013013645075261593,0.0022704843431711197,0.005372054874897003,-0.00551618542522192,0.002012434881180525,-0.00026375753805041313,0.0008088910253718495,-0.0017663020407781005,0.0028905351646244526,0.0034957476891577244,-0.0020901684183627367,-0.00304891518317163,-0.0005775837344117463,-0.003237728727981448,-0.0036757905036211014,0.0018651485443115234,0.0006330381147563457,0.00023122667334973812,0.002097115619108081
1.0,-0.0036393674090504646,0.0028259928803890944,0.0002773349406197667,0.0005171240773051977,0.0024899430572986603,-0.004645348992198706,0.0020564021542668343,0.0017617413541302085,0.0005642721662297845,-0.0016010429244488478,0.0007785905618220568,-0.002590539865195751,-0.0030359062366187572,0.0003276892239227891,0.00331242848187685,0.00012622954091057181,0.0006484370096586645,-3.8366713852155954e-05,-0.00034081554622389376,0.0014081629924476147,0.0009557418525218964,-0.0007211787160485983,0.003074692329391837,-0.00011123059812234715,-0.0016827742801979184,0.0009266483830288053,-0.0043244087137281895,-0.0004372391849756241,-0.002039271639660001,0.00032274762634187937,0.006325533147901297,-0.00031548491097055376,0.0005551942158490419,-0.0010649967007339,0.000197473811567761,-0.0019128175918012857,0.0014790577115491033,0.0023095188662409782,0.0014823778765276074,-0.0014734382275491953,0.0017855005571618676,-0.0015480498550459743,-0.001349325873889029,0.0013897002208977938,0.0009915134869515896,-0.00037091996637172997,0.00030114559922367334,0.0015236842446029186,0.0032398358453065157,-0.0011688353260979056,-0.0007642916752956808,-0.002205509692430496,0.0019780248403549194,-0.0035899700596928596,-0.0008287185337394476,0.0016853188863024116,0.0024901535362005234,-0.0003939188609365374,-0.0007667269092053175,0.0038958105724304914,0.00046915659913793206,0.0013081764336675406,0.0025859568268060684,0.0006071256357245147,0.00018375361105427146,0.0016993856988847256,0.002162493299692869,0.002222051378339529,-0.000652612594421953,0.001580761163495481,-0.0011317594908177853,-0.00191456766333431,0.001965171890333295,0.0033897985704243183,0.0005278067546896636,-0.001620857510715723,-0.000336349883582443,-0.0001949407160282135,0.0013130591250956059,-0.005020215641707182,-0.0025586921256035566,0.0011731795966625214,-4.3311723857186735e-05,0.001298232702538371,-0.0011723481584340334,-0.00261643435806036,0.004819255787879229,0.0007196202059276402,0.0011542182182893157,-0.004016770049929619,0.0023202644661068916,-0.00037660030648112297,0.0009729454759508371,-0.00285141309723258,0.002119853161275387,0.001158210914582014,0.0023275522980839014,-0.00185505545232445,-0.0003826279425993562,-0.0012895851396024227
0.0,-0.0017511611804366112,-0.00041741388849914074,-0.0028775399550795555,0.001600774354301393,-0.004244562238454819,-0.0053350417874753475,0.0034711353946477175,0.006643389817327261,-0.0016719652339816093,-0.0013550006551668048,0.001877632807008922,-0.0014644734328612685,-0.00306861218996346,0.003239251673221588,-0.0013364338083192706,0.0027814109344035387,0.001711463090032339,-0.0004928813432343304,-0.004881187342107296,-0.0020582859870046377,0.0008518125396221876,-0.0022314053494483232,-0.0010235743829980493,-0.001436317921616137,2.9184448067098856e-06,-0.0023346643429249525,-0.0015468552010133862,-0.0028633782640099525,0.0002549008931964636,-0.0016649899771437049,0.0043867300264537334,0.003816097043454647,0.002980688586831093,-0.0023223094176501036,-0.00045284730731509626,0.0018448418704792857,0.00345817394554615,0.0019847487565129995,0.000573429511860013,0.0008034973288886249,0.0016721762949600816,-0.00038778255111537874,0.0007726617623120546,-0.00182953046169132,0.0032947808504104614,0.00022838071163278073,0.0023313837591558695,0.0020989140029996634,0.004671347327530384,0.0032967182341963053,0.0026606388855725527,0.0006984430365264416,0.00023407039407175034,-0.0012279936345294118,0.0033743970561772585,-0.0008040086249820888,0.0015772840706631541,0.002355278702452779,0.004217434208840132,0.0033844560384750366,0.0013856501318514347,-0.0011148651828989387,0.002572162775322795,-0.004007242154330015,-9.361328557133675e-05,-0.0011037561343982816,-0.00035420109634287655,2.7452828362584114e-05,-0.0012086518108844757,0.0021009640768170357,6.371169729391113e-05,-0.0038610270712524652,0.0008949727634899318,0.002033541677519679,0.001540660043247044,-0.0007068982231430709,0.0006106361397542059,-0.0012634735321626067,0.0038881925866007805,0.0011521190172061324,0.0007462303037755191,0.001558238989673555,-0.004159858915954828,-0.0015471557853743434,0.0013600579695776105,-0.004628029186278582,0.00038827440585009754,-4.6966830268502235e-05,0.0029544036369770765,0.005093670450150967,-0.0005358329508453608,-0.0005155325052328408,0.0021409173496067524,0.0003135210426989943,0.00462723383679986,-0.0013856160221621394,0.0015716663328930736,0.0018062497256323695,0.0008934516808949411,-0.0024541113525629044
1.0,-0.0023852908052504063,-0.0005247814697213471,0.001977435080334544,0.0042547257617115974,-0.0008192685199901462,-0.002710997359827161,0.0005799021455459297,0.0020567388273775578,-0.005070704501122236,-0.002108180895447731,-0.0012924362672492862,-0.000514084764290601,-0.004389750771224499,0.003410148900002241,0.0015596220036968589,0.0020155920647084713,0.0007810712559148669,0.000716602778993547,0.0011081574484705925,-0.00044157676165923476,0.0016201671678572893,-0.002770849037915468,0.0029074675403535366,-0.0018882747972384095,0.001351996441371739,-0.0006209668354131281,-0.0020092132035642862,0.002714168978855014,0.0007411957485601306,-0.0011618376011028886,0.006641046144068241,-0.00166376493871212,-0.0004430908302310854,-0.0030769375152885914,-0.0012004042509943247,-0.0023199680726975203,0.0017771113198250532,0.005911724176257849,0.001695339917205274,-0.0024909023195505142,0.0001469763956265524,-0.0009852058719843626,-0.004264070652425289,0.0017940665129572153,0.0014508183812722564,-0.0007199502433650196,0.0016788247739896178,0.0014663342153653502,-0.0009083364857360721,0.001371685299091041,0.0033878639806061983,-0.0010344922775402665,-0.005111323669552803,-0.0006881000590510666,0.0005924509605392814,0.0036270730197429657,0.0008578451233915985,0.0026652319356799126,-0.0004809597448911518,0.0012562370393425226,-0.002399150049313903,8.907076335162856e-06,0.0012022656155750155,-0.000980127602815628,0.0010277463588863611,0.0008233730914071202,-0.00034067948581650853,-0.001432458171620965,0.0005748848197981715,0.0032366744708269835,-0.00031378568382933736,-0.0019310942152515054,-3.804275911534205e-05,0.0023069470189511776,0.003665743861347437,-0.0038525909185409546,-0.004109675996005535,-0.0010372926481068134,-0.001411644509062171,-0.0006720476085320115,0.0035020753275603056,-0.0015200056368485093,-0.001008160994388163,-0.002367411507293582,0.0030890211928635836,0.00033469824120402336,0.0036902122665196657,-0.004464494530111551,0.005121656693518162,-0.0014289647806435823,-0.002313081407919526,-0.0020867029670625925,0.001557129668071866,-0.003698755754157901,-0.0005235314602032304,0.0013297399273142219,-0.001123776426538825,-0.0013059431221336126,0.001837537856772542,-0.0022640060633420944
1.0,0.0020945167634636164,0.0018760745879262686,-0.0007393364794552326,-0.0005295047885738313,0.004326404072344303,-0.0018741786479949951,0.0007866767118684947,0.002074084710329771,-0.002334276447072625,-0.0027992879040539265,0.00363542209379375,-7.977682253113016e-05,0.0017415890470147133,0.0027656718157231808,0.0006902079912833869,-0.0030914524104446173,0.002522045047953725,-0.0026211191434413195,-0.004117623902857304,-0.002758003305643797,0.0010045714443549514,-0.0026347076054662466,0.005270999390631914,0.0009992161067202687,-0.0009340510587207973,0.0009796007070690393,-0.0013970949221402407,-0.0016385640483349562,-0.0001989233132917434,0.000577856320887804,-0.0012173420982435346,0.0011322366772219539,-0.003883620025590062,-0.0015944341430440545,0.0006897939019836485,-0.0005375114269554615,-0.000809620541986078,-0.00020012538880109787,0.0009665387333370745,-0.000682298734318465,0.0013869126560166478,-0.001530313864350319,0.003327662358060479,-0.0005579489516094327,0.0004677940160036087,0.000894012744538486,-0.0015434749657288194,-0.002664540195837617,0.0018481203587725759,-0.00036236783489584923,0.00016395900456700474,-0.0035199597477912903,-0.0036735511384904385,-0.0005124127492308617,-0.0008128031040541828,-0.00319881783798337,0.004433418624103069,0.0035845108795911074,0.0021596078295260668,-0.0007959655486047268,0.0013508462579920888,-0.001175881247036159,0.0043976521119475365,0.0023377633187919855,-0.002242278540506959,0.002295209327712655,-0.003067969111725688,-0.0003643099626060575,-0.004211007617413998,-0.0016540847718715668,-0.0005944843287579715,0.002099068136885762,0.0012132797855883837,-0.0007951849838718772,-0.0007404651260003448,-0.005696046631783247,-0.0014968287432566285,0.003540551057085395,0.0020110374316573143,-0.0001412935380358249,-0.003015963826328516,0.00019618103397078812,-0.0019082451472058892,0.0027255092281848192,-0.0012674533063545823,-0.001250256085768342,0.0014304164797067642,0.0005308814579620957,0.0017893543699756265,-0.0015097622526809573,-0.0021566639188677073,0.0009909688960760832,-0.0005481479456648231,-0.0020862743258476257,0.005156456958502531,0.001674636616371572,0.0035329796373844147,-0.0037386384792625904,-0.0035174477379769087,-0.0007968898862600327
0.0,0.0018730111187323928,-0.0004455459420569241,0.0010646842420101166,-0.0004149334563408047,-0.0005960199050605297,-0.0009738329681567848,-0.001282979384995997,0.004179363604635,-0.0035806887317448854,1.9831442841677926e-05,0.0007802164182066917,-0.004077148623764515,0.0007512458832934499,0.0024787886068224907,0.001231502159498632,0.00116125273052603,0.003143234644085169,0.0013066307874396443,-7.505205576308072e-05,-0.002509355777874589,0.0016977675259113312,0.0005421513924375176,-0.0020877865608781576,-0.003271551337093115,-0.0030127200298011303,-0.0007688467158004642,0.0010177905205637217,-0.0036346737761050463,-0.0006668971618637443,-0.00020197061530780047,0.0009296471253037453,-0.0023463512770831585,-0.00020453720935620368,0.0007394191925413907,-0.002191223669797182,0.0042023807764053345,0.0019942771177738905,-0.0029486818239092827,-0.0031021744944155216,0.0005520075210370123,0.005597046576440334,-0.0002271395205752924,0.0003573509748093784,0.0011942621786147356,0.0019314441597089171,0.0014317998429760337,-0.0029890919104218483,-0.0031775333918631077,-0.0007947528501972556,-0.00036215069121681154,-0.0007474703015759587,-0.0032990730833262205,-0.0006413334049284458,0.0008288671961054206,-0.0038261041045188904,0.002052794676274061,-0.0002909258473664522,-0.0011445892741903663,0.001577005023136735,0.0010294088860973716,-0.0012524593621492386,-0.0010366158094257116,0.0023569301702082157,0.0007663091528229415,-0.0039350660517811775,0.0017165174940600991,-0.0003772145137190819,0.0007702817092649639,-0.0002578234707470983,0.001831172383390367,-0.0009103280608542264,0.00219158036634326,0.0014133583754301071,-0.0006739366799592972,0.004186886828392744,0.003007689258083701,0.002061271108686924,-0.0015968054067343473,-0.002662555780261755,0.004983801394701004,-0.0004832101985812187,-0.0005255603464320302,-0.002245853189378977,0.004290962591767311,-0.0020317963790148497,-6.69520377414301e-05,-0.001022550044581294,0.0011317888274788857,0.002515737898647785,0.0013737584231421351,-0.0001328322832705453,0.002637865487486124,0.0006059614825062454,-0.0007302138255909085,0.0004972030874341726,0.0043993317522108555,0.001539270393550396,-0.0012339798267930746,0.003996357787400484,0.0012181162601336837
